date,id,coordinates,full_text,sentiment,hashtags,,,,,
2020-01-26,1221275916799623168,,Damn if those infected from Wuhan turns into Zombie.. aight Zombie Apocalypse here we go.,0,[],,,,,
2020-01-26,1221276307192872960,,Footage Shows People Dropping To The Ground In China Amid Coronavirus Outbreak #SmartNews,0,['SmartNews'],,,,,
2020-01-26,1221278564420673537,,Wuhan #coronavirus found in #Xinjiang squalid Uighur camps vulnerable - Insider,0,"['coronavirus', 'Xinjiang']",,,,,
2020-01-26,1221279407974703105,,Hopefully they don't have the virus and goes back to China and never step foot in Malaysia until this epidemic subside. Amin.,0,[],,,,,
2020-01-26,1221287864119517184,,Hang Seng University of Hong Kong to close until 16th February due to Wuhan pneumonia outbreak,0,[],,,,,
2020-01-26,1221299901146882048,,Mr President!The nCoV outbreaks are now seriously!The Wuhan city in China closed! The city looks exactly like Zombies! they excused it transferred from bats?Unlikely!amino acids not suddenly changed without doing something?! Tricks or treats or what? Pls cancel ur trip to China..,0,[],,,,,
2020-01-26,1221311057710534657,,Someone I know (&amp; come into contact regularly) just got back from Wuhan. What do?,0,[],,,,,
2020-01-26,1221312369126670336,,Wow. You're in Wuhan! Stay safe 🙏🏾,0,[],,,,,
2020-01-26,1221314690279604225,,novel coronavirus / wuhan coronavirus? maybe they will do a similar naming as sars and mers and do _ _ rs,0,[],,,,,
2020-01-26,1221315557716135936,,The first month of 2020 so far: - Trumps impeachment - Trump/USA x Iran - Massive Australia wild fires - Australia floods - Coronavirus in China We’re fucked,0,[],,,,,
2020-01-26,1221322450861879296,,"Saying pray for wuhan sounds like conceding the problem to a higher power when there is concrete action that can be taken to help the emergency. We don't need the government to pray for wuhan, we need them to do more to help the city.",0,[],,,,,
2020-01-26,1221336320099794945,,"Pressure is mounting for local leaders to be held accountable for their response to the Wuhan coronavirus outbreak, in the central Chinese province of Hubei, which has so far killed 56 and infected more than 1,900 people in the country.",0,[],,,,,
2020-01-26,1221336540800061442,,Chinese authorities say they have discovered the #coronavirus antiviral drug.,0,['coronavirus'],,,,,
2020-01-26,1221340207150223361,,Breakfast at the #Wuhan Hilton? #coronarovirus,0,"['Wuhan', 'coronarovirus']",,,,,
2020-01-26,1221342594086526978,,📌Simple ways to protect yourself and others from coronaviruses #coronarvirus #CoronaOutbreak #WuhanCoronavirus #WuhanVirus,0,"['coronarvirus', 'CoronaOutbreak', 'WuhanCoronavirus', 'WuhanVirus']",,,,,
2020-01-26,1221343713466769408,,"why is the foreign office telling British citizens to return home from the infected areas of China ? They should be told to stay indoors, in quarantine until the incubation period ends, to stop an epidemic.",0,[],,,,,
2020-01-26,1221345499762110464,,Wuhan citizen plainly tells the #coronavirus situation in Wuhan &amp; seeks ... via,0,['coronavirus'],,,,,
2020-01-26,1221369569039781888,,"China coronavirus: 2,000 infected and more than 50 dead",0,[],,,,,
2020-01-26,1221371063168393216,,"A coach and several companions, among twenty Spaniards trapped in Wuhan by the coronavirus",0,[],,,,,
2020-01-26,1221385697111760898,,I am living and studying in China. We have 55 Afghan students in Wuhan.,0,[],,,,,
2020-01-26,1221386620437442567,,At 11 with Elizabeth - Strong warnings from China over the coronavirus,0,[],,,,,
2020-01-26,1221390552782032896,,It is not in wuhan,0,[],,,,,
2020-01-26,1221392849650044929,,"First Month of the decade. #1 Australia's wildfire &amp; Sand storms. #2 China's Coronavirus. #3 Turkey's Earthquake. By the end of the decade, we all be dead.",0,[],,,,,
2020-01-26,1221399838971105280,,"The government is ""looking at all options"" to help Britons stranded in the Chinese city at the centre of the coronavirus outbreak, the home secretary has said #ENDEGO",0,['ENDEGO'],,,,,
2020-01-26,1221402821750394883,,"China Virus: Chilling videos from Wuhan show coronavirus infected men, women collapsing in streets",0,[],,,,,
2020-01-26,1221404378734579712,,Why are we allowing flights in from China #auspol,0,['auspol'],,,,,
2020-01-26,1221410391135309824,,"China Quarantines 40 Million, 1,300+ Infected; Expert Predicted Coronavirus ‘Pandemic’ Could Kill 65 Million",0,[],,,,,
2020-01-26,1221414524789698560,,More than 50 people are dead as the Wuhan coronavirus continues to spread across the country via #retweetplease #retweet,0,"['retweetplease', 'retweet']",,,,,
2020-01-26,1221421197445017600,,Make this go viral (marfoogle news) watch about the epidemic in #China,0,['China'],,,,,
2020-01-26,1221421474151575552,,"This Taiwan lady traveled to Wuhan for 3 days, then traveled to Europe for 10 days. Now she is confirmed Corona Virus infected.",0,[],,,,,
2020-01-26,1221423121288388608,,#Chinese hospital staff in #Wuhan face fears amid frontline battle against #coronavirus via,0,"['Chinese', 'Wuhan', 'coronavirus']",,,,,
2020-01-26,1221436489151574016,,": Deadly coronavirus likely to spread, China warns as U.S. prepares to evacuate staff. via",0,[],,,,,
2020-01-26,1221437534179405825,,"According to the Wired UK, Wuhan coronavirus started like this. You can continue reading the whole article from,",0,[],,,,,
2020-01-26,1221438409304047616,,BBC News - China coronavirus 'spreads before symptoms show',0,[],,,,,
2020-01-26,1221445897281843201,,"i don't think they know exactly what it came from, just that it started in a meat and seafood market in wuhan",0,[],,,,,
2020-01-26,1221447179446968320,,#BREAKING: Hong Kong will deny entry to anyone who has been to China’s Hubei province from midnight in response to growing calls to tighten border checks #coronarvirus #HongKong,0,"['BREAKING', 'coronarvirus', 'HongKong']",,,,,
2020-01-26,1221453647919210502,,"Hello media, if you no longer allow customs inspection and quarantine to take Wuhan pneumonia seriously, then it is too late. I urge you to take the virus seriously.",0,[],,,,,
2020-01-26,1221454176389038080,,An excellent snapshot of the evolving coronovirus outbreak in China. Worth reading!,0,[],,,,,
2020-01-26,1221462112767070208,,"Unfortunately, a lot of the people ‘scrambling to flee Wuhan’ will help spread it.",0,[],,,,,
2020-01-26,1221462308989415424,,Coronavirus begins to hit China's economy,0,[],,,,,
2020-01-26,1221466059053633537,,US to evacuate Wuhan consulate and any citizens who want to leave city as China coronavirus spreads,0,[],,,,,
2020-01-26,1221468048735031300,,Coronavirus: Malaysian High Comm in constant communication with Malaysians in Wuhan Malay Mail,0,[],,,,,
2020-01-26,1221469940122652672,,what? my plan ba ang govt na mag accept ng mga migrants from china amidst this outbreak??how stupid and desperate can our govt be,0,[],,,,,
2020-01-26,1221471642867716098,,Doctors warn Wuhan coronavirus carriers may show no symptoms #Health #194,0,['Health'],,,,,
2020-01-26,1221473410649210881,,#coronavirus #coronaoutbreak #wuhancoronavirus #china 1) patient age distribution 2) date of illness onset,0,"['coronavirus', 'coronaoutbreak', 'wuhancoronavirus', 'china']",,,,,
2020-01-26,1221478303099424770,,#China warns that spread of deadly #coronavirus will accelerate,0,"['China', 'coronavirus']",,,,,
2020-01-26,1221486440783187971,,Video of nurse in #Wuhan #WuhanCoronavirus #CoronavirusOutbreak #WuhanFlu,0,"['Wuhan', 'WuhanCoronavirus', 'CoronavirusOutbreak', 'WuhanFlu']",,,,,
2020-01-26,1221486790969659392,,5 million people left Wuhun recently huh? Seems like ... An alarmingly big and auspiciously timed number. #2019nCoV #WuhanCoronavirus,0,"['2019nCoV', 'WuhanCoronavirus']",,,,,
2020-01-26,1221493585406767104,,Video: Latest real situation in #Wuhan amid the #pneumonia outbreak.,0,"['Wuhan', 'pneumonia']",,,,,
2020-01-26,1221498530054823936,,"A few more cases of Coronavirus in Japan and they'll ban all travelers from China, its coming",0,[],,,,,
2020-01-26,1221500011818749957,,Wuhan hospitals under pressure as coronavirus is 'getting stronger' via,0,[],,,,,
2020-01-26,1221504626085658624,,"Wuhan Mayor expects confirmed cases in the city will rise by another 1,000",0,[],,,,,
2020-01-26,1221512323585757185,,#BREAKING: Officials say a Los Angeles County patient is the fourth U.S. case of the coronavirus from China.,0,['BREAKING'],,,,,
2020-01-26,1221513970323988480,,[Wuhan Coronavirus] Wuhan citizen seeking help from the world - YouTube ⁦⁩,0,[],,,,,
2020-01-26,1221519630298165251,,TRUMP SHOULD VISIT WUHAN CHINA TO DISCUSS HIS NEXT ROUND OF TARRIFS.,0,[],,,,,
2020-01-26,1221521322947289088,,BBC News - Coronavirus: Ivory Coast tests woman for China virus,0,[],,,,,
2020-01-26,1221527514738298888,,Hong Kong Disneyland closes amid China’s coronavirus outbreak (via ocdisney),0,[],,,,,
2020-01-26,1221530504299593729,,tip top dr wuhan.. by the time China discover and take preventive action virus dh leak ker a few kawasan..and bare in mind that it takes time to develop symptoms..,0,[],,,,,
2020-01-26,1221531688234364929,,I vote for the anti-vaxxers to personally meet some of the coronavirus patients to see if this is real or not. #coronavirus #wuhan #vaccines #antivaxxers,0,"['coronavirus', 'wuhan', 'vaccines', 'antivaxxers']",,,,,
2020-01-26,1221543848448446466,,"The coronavirus has reached Los Angeles, where the fourth person diagnosed in the US just arrived from China",0,[],,,,,
2020-01-26,1221550164130684928,,#Soldout but and Dr. Tam say #Canada “low risk” for #WuhanCoronovirus #WuhanVirus #Wuhan. Looks like #Canadians think otherwise #TrudeauMustGo #weak #Vancouver,0,"['Soldout', 'Canada', 'WuhanCoronovirus', 'WuhanVirus', 'Wuhan', 'Canadians', 'TrudeauMustGo', 'weak', 'Vancouver']",,,,,
2020-01-26,1221562145621540867,,"#Wuhan Mayor announces that 2200 people with suspected #Coronavirus are currently being treated in hospitals, this is in addition to the 618 already confirmed cases. #China",0,"['Wuhan', 'Coronavirus', 'China']",,,,,
2020-01-26,1221563365245509632,,French citizens in coronavirus-hit Wuhan 'to be evacuated by airplane: French Health Minister ' via,0,[],,,,,
2020-01-26,1221566118529093635,,China says coronavirus can spread before symptoms show -- calling into question US containment strategy #coronarvirus,0,['coronarvirus'],,,,,
2020-01-26,1221575386753978369,,Coronavirus update: More US cases reported as China death toll reaches 56 via,0,[],,,,,
2020-01-26,1221577248853184517,,China Orders Centralized Response to Virus Outbreak,0,[],,,,,
2020-01-26,1221580361987252230,,China says coronavirus can spread before symptoms show as death toll grows to 80 &amp; 5th US case is confirmed — RT World News,0,[],,,,,
2020-01-26,1221581954870476801,,they are trying to keep this from the public but the people in Wuhan are trying to get this out to the public,0,[],,,,,
2020-01-27,1221584790136057857,,"Coronavirus Live Updates: More U.S. Cases Emerge, 5th confirmed case in U.S., as China’s Death Toll Rises.",0,[],,,,,
2020-01-27,1221586163942608896,,What you need to know about the Wuhan coronavirus via,0,[],,,,,
2020-01-27,1221596029256175622,,Inside Wuhan: Daily life in China's coronavirus quarantine zone,0,[],,,,,
2020-01-27,1221598666353532928,,"If this is the beginning of the Apocalypse, I just want everyone to know that I called it first. Not that it will matter, but just saying. Now where's my survival pack? ""China confirms 80 deaths as coronavirus spreads to multiple countries""",0,[],,,,,
2020-01-27,1221600685197799429,,"""The L.A. County patient is a Wuhan resident who was flying through Los Angeles International Airport on Wednesday on his way back to China""",0,[],,,,,
2020-01-27,1221603674306334722,,Coronavirus ability to spread ‘getting stronger’ says China via,0,[],,,,,
2020-01-27,1221619301699862537,,"Officials confirm five U.S. cases of coronavirus after China travel The coronavirus has reached Los Angeles, where the fourth person diagnosed in the US just arrived from China - Business Insider #CoronaOutbreak #coronoavirus",0,"['CoronaOutbreak', 'coronoavirus']",,,,,
2020-01-27,1221623659569319936,,"Coronavirus outbreak: As death toll rises in China, Hong Kong declares emergency via",0,[],,,,,
2020-01-27,1221625207820939264,,"Update- 4th confirmed 55-year-old S. Korean #CoronaVirus has visited Wuhan, China and back to home country recently.",0,['CoronaVirus'],,,,,
2020-01-27,1221636084502757377,,"Coronavirus Update Chat and Opinions, Comments and Concerns via Starting in 30 mins, come join #coronarvirus #Coronavirustoronto #CoronaOutbreak #WuhanCoronavirus #WuhanCoronovirus",0,"['coronarvirus', 'Coronavirustoronto', 'CoronaOutbreak', 'WuhanCoronavirus', 'WuhanCoronovirus']",,,,,
2020-01-27,1221640081796022274,,The numbers will be going up for a couple of weeks at least before it’s finally slowing down. 5 million people left wuhan to places all over China for the lockdown of city.,0,[],,,,,
2020-01-27,1221641613316849664,,"4th coronavirus case confirmed in U.S., 1000 more expected in China - The Union Leader",0,[],,,,,
2020-01-27,1221644205740544000,,In Pictures: Coronavirus outbreak in China,0,[],,,,,
2020-01-27,1221645340832452609,,Can i ask why malaysia accept all chinese from wuhan entering malaysia? Is it “secara tidak sengaja” all chinese netizen can get entering malaysia with unlimited visa a month or week before this virus start spreading ? Macam like suddenly kan ? Is it my feeling or what ?,0,[],,,,,
2020-01-27,1221657122091327488,,Debunked: Social media posting of Wuhan virus case in Negri is not true,0,[],,,,,
2020-01-27,1221660519385456640,,"5 million people left #Wuhan BEFORE lockdown.😳 #2019nCoV has sickened 2,744 and killed &gt;80 people in #China.",0,"['Wuhan', '2019nCoV', 'China']",,,,,
2020-01-27,1221667886260899840,,All you need to know about the virus Scientist Challenges Chinese Coronavirus Data - Chris Martenson (Update #3) via,0,[],,,,,
2020-01-27,1221668057292079105,,This virus will“hide”in our body 7-14days. Body tempreture can't detect. That's why Wuhan got blocked.😨,0,[],,,,,
2020-01-27,1221673265875210240,,MARCH is the best month for JLR. The outbreak of Carona virus in China is not a good news. March sales are 40% higher than average monthly sales. TataMotors,0,[],,,,,
2020-01-27,1221675478655725568,,"Somebody who has authority should move real fast, even faster than the virus itself. I dunno why the rest of the world seems doing fine after all that happened in Wuhan. We need you,",0,[],,,,,
2020-01-27,1221677680199983105,,"Here's the latest update on the impact of the coronavirus on Beijing, and the epidemic's scope around China, from . We'll keep you posted on the postponement of 's spring semester as we get more information.",0,[],,,,,
2020-01-27,1221687176733184002,,"Hey Paki bros and sis, please don't panic. I'm praying for you all. Please take help from Indians staying there. Mera man kah rha hai ap log Indians k sath yha aa jao😒 please ghabrana nhi hai..pareshan mat hona..Bhagwan ji pe believe rkho..sab thik ho jayega #Wuhan An Indian 🇮🇳",0,['Wuhan'],,,,,
2020-01-27,1221699041399951360,,"lopinavir and ritonavir - Cipla has this combination drug , this is not a recommendation to buy but to keep it on watch . which china thinks may help in coronavirus . Article shared reuters .",0,[],,,,,
2020-01-27,1221699479138521089,,BBC News - Coronavirus: Death toll rises to 80 as China extends holiday,0,[],,,,,
2020-01-27,1221706108710113280,,China’s mystery Wuhan Coronavirus – seen through the eyes of China National Health Commission minister Ma Xiaowei and Dr. Huang Hongyuan (Shanghai Stock Exchange Chairman) – Clairvoyant/Psychic predictions January…,0,[],,,,,
2020-01-27,1221709694588219392,,.... please be safe. all hongkongers. our government has failed. #WuhanCoronavirus #StandWithHongKong #coronarvirus,0,"['WuhanCoronavirus', 'StandWithHongKong', 'coronarvirus']",,,,,
2020-01-27,1221711218752114688,,I just woke up from my nap and I dreamt that was in my college and was about to talk to me but then got deported to Wuhan by feminazis 🥴,0,[],,,,,
2020-01-27,1221719874948366336,,27 Jan 2020: Wuhan coronavirus #2019-nCoV country details (population and cases/deaths). Information gathered from / at:,0,[],,,,,
2020-01-27,1221729071144620033,,Wuhan Mayor Offers to Resign as Death Toll Rises,0,[],,,,,
2020-01-27,1221741761229246466,,Travel declaration now compulsory in Sarawak due to Wuhan coronavirus outbreak,0,[],,,,,
2020-01-27,1221748027364343810,,It is on the way of becoming pandemic. More than 5 million left Wuhan before quarantine was imposed. Doesn't bode well.,0,[],,,,,
2020-01-27,1221749941183188992,,If the coronavirus over powers China you all know you are dead right?? 🤷🏾‍♂️😂,0,[],,,,,
2020-01-27,1221752452451467264,,"Bro in singapore we closing down all clinics, a wuhan man walked into a 24 hour one and it closed shortly after, in singapore our masks are really cheap i think at least a dollar to three dollars",0,[],,,,,
2020-01-27,1221756418002444288,,"More U.S. Coronavirus Cases Emerge, as China’s Death Toll Rises",0,[],,,,,
2020-01-27,1221774876773453824,,(2nd LD) S. Korea considering sending chartered flight to evacuate citizens from Wuhan,0,[],,,,,
2020-01-27,1221777926070337536,,Coronavirus: Death toll rises to 81 as China extends holiday,0,[],,,,,
2020-01-27,1221780699616694272,,"A wuhan guy record a video saying not all chinesse brainwashed by gov and saying situation here like hell. Everyone just wait till die. And the virus so deadly, no sympton at all like what gov says. All locked, can't get medical treatment bcause run out of everything.",0,[],,,,,
2020-01-27,1221792976118132737,,This is all too freaky! :| China #coronavirus: WHO to hold special meeting in Beijing as death toll jumps,0,['coronavirus'],,,,,
2020-01-27,1221793719105359875,,"Singapore #biotech firm Veredus Laboratories will make available the VereCoV detection kit by 1 Feb 2020, one of the first commercially available kits in the world to detect the ##Wuhan #coronavirus. #health #publichealth",0,"['biotech', 'Wuhan', 'coronavirus', 'health', 'publichealth']",,,,,
2020-01-27,1221795376463798273,,"Elsevier's #coronavirus Info Center features scientific, medical journals, textbooks, and many other resources. Content curated by our Global Health experts is freely available and will be continually updated: #medicine #virus #China #healthcare",0,"['coronavirus', 'medicine', 'virus', 'China', 'healthcare']",,,,,
2020-01-27,1221799791136428033,,must be China B from Wuhan,0,[],,,,,
2020-01-27,1221806610953060352,,BREAKING Cambodia's health ministry reported the country's first case of the #nCoV2019 #coronavirus on Monday Case is a 60-year-old man who arrived in the country from #Wuhan and is now stable in an isolation room.,0,"['nCoV2019', 'coronavirus', 'Wuhan']",,,,,
2020-01-27,1221814952345948161,,#China extends New Year holiday as coronavirus #death toll jumps to 81 - Jan 27 10:18 AM ET,0,"['China', 'death']",,,,,
2020-01-27,1221815653402906625,,GetIT411: MFA urges Kenyans to avoid non-essential travel to China's Wuhan City as death toll from viral coronavirus rises to 81.,0,[],,,,,
2020-01-27,1221822317832990720,,this outbreak in China is more serious than what the media is saying.,0,[],,,,,
2020-01-27,1221832739449720833,,"Read our #coronavirus clinical update: signs, symptoms, causes and risk factors:// #coronavirusuk #NHS",0,"['coronavirus', 'coronavirusuk', 'NHS']",,,,,
2020-01-27,1221832994480062466,,"Pregnant Canadian woman stuck in Wuhan, China, coronavirus epicentre",0,[],,,,,
2020-01-27,1221835036212809728,,"My 13-year-old knew where Wuhan was: it was where the shoes he ordered were. The minute after he orders anything on-line he looks at ""track my package."" We haven't begun to understand supply chain implications of #nCoV2019. Personally, I think the market is under-reacting.",0,['nCoV2019'],,,,,
2020-01-27,1221837780734676993,,Novel Coronavirus that recently emerged in China - Research Underway to Address latest Viral Threat #coronavirus #infectiousdiseases #research,0,"['coronavirus', 'infectiousdiseases', 'research']",,,,,
2020-01-27,1221842575679606784,,"How was Wuhan?! Feel better, 🦆!",0,[],,,,,
2020-01-27,1221843030778445825,,"As Virus Spreads, Anger Floods Chinese Social Media",0,[],,,,,
2020-01-27,1221844568318017537,,"China Unicom resolutely wins coronavirus prevention and control fight with strong network leading group worked through night to establish 3G/4G/5G connection in Wuhan’s new hospitals, strong signal in dedicated emergency lines, high-quality video conf",0,[],,,,,
2020-01-27,1221849071834599424,,"China Closes Foxconn, Johnson &amp; Johnson, And Samsung Factories Amid Virus Outbreak",0,[],,,,,
2020-01-27,1221856012950474752,,. asks anyone recently returned from Wuhan to “self isolate” because there is a risk this new Corona virus can spread even when not manifesting symptoms in sufferer.,0,[],,,,,
2020-01-27,1221862473042522114,,via : THANOS SMILES: Quebec politician praises coronavirus for reducing carbon footprint in Wuhan. Quebec…,0,[],,,,,
2020-01-27,1221869241281835011,,Since other even MORE malnourished developing countries didn't suffer from measles epidemic only proves that the nutrition excuse is just that: an excuse that's totally unrelated.,0,[],,,,,
2020-01-27,1221870250028716032,,"""As the global economy becomes increasingly interconnected, so too do the inherent risks of public health events like the Wuhan coronavirus as it continues to spread around the world."" RSM's explores more.",0,[],,,,,
2020-01-27,1221884052556304384,,"Coronavirus claims first life in China's capital, as global spread continues",0,[],,,,,
2020-01-27,1221898617931337730,,US Centers for Disease Control and Prevention Says China’s Coronavirus Has Not Mutated In The United States,0,[],,,,,
2020-01-27,1221898721685917697,,i want to be the king of wuhan,0,[],,,,,
2020-01-27,1221909464669990913,,Any Chicagoans with upcoming vacations or business trips to China? I'm interested in hearing whether coronavirus is affecting those plans - please drop me a line at lzumbach.com if you're up for a call!,0,[],,,,,
2020-01-27,1221926723966529536,,US advises citizens to reconsider travel to China after coronavirus outbreak - CNNPolitics,0,[],,,,,
2020-01-27,1221929658029092865,,Anyone have good data on the hometowns of all the migrant workers in Wuhan who starting returning home for the lunar new year starting January 10?,0,[],,,,,
2020-01-27,1221930556298006532,,The Brits in plague city should stay there and all flights in and out of China should be temporarily suspended. #WuhanVirus #WuhanFlu #WuhanLockDown #WuhanCoronovirus #WuhanCoronavirusOutbreak #coronavirus #plague,0,"['WuhanVirus', 'WuhanFlu', 'WuhanLockDown', 'WuhanCoronovirus', 'WuhanCoronavirusOutbreak', 'coronavirus', 'plague']",,,,,
2020-01-27,1221937187937312769,,US advises citizens to reconsider travel to China after coronavirus outbreak.,0,[],,,,,
2020-01-27,1221937544515944448,,Woman Saved From Travelling To Wuhan After Dog Ate Her Passport,0,[],,,,,
2020-01-28,1221947831180767233,,"Chinese living/working in pak is a huge number due to CPEC, they will be back to Pk end of Jan after their new year. Some may b carrying active Coronavirus. We appeal to govt 4 arrangements of screening all Chinese landing at various entry points/ports in Pakistan",0,[],,,,,
2020-01-28,1221948946496573440,,BREAKING: Shanghai suspends long distance inter-city bus service to/from Pudong Airport starting Tuesday. #WuhanOutbreak #coronavirus #Shanghai #China,0,"['WuhanOutbreak', 'coronavirus', 'Shanghai', 'China']",,,,,
2020-01-28,1221957962199109632,,Are airport screeners doctors? Medical professionals? Or are they people with a checklist in hand at some kiosk? How do you send a coughing guy who has been in Wuhan home &amp; not quarantine him &amp; wife? HOW? #Coronavirustoronto #CoronaVirusCanada #Onpoli #onhealth,0,"['Coronavirustoronto', 'CoronaVirusCanada', 'Onpoli', 'onhealth']",,,,,
2020-01-28,1221965213068677122,,BREAKING: Death toll from China's coronavirus jumps to 100 in Hubei province,0,[],,,,,
2020-01-28,1221971846158929925,,"So far, 3000 recorded cases of Wuhan coronavirus and 100 deaths. By comparison, 3-5 MILLION people contract serious flu cases requiring hospitalization annually &amp; 290,000-650,000 die. Both are respiratory illnesses spread in a similar fashion.",0,[],,,,,
2020-01-28,1221975219134316544,,U.S. government urges Americans to reconsider travel to China because of coronavirus #CoronaOutbreak,0,['CoronaOutbreak'],,,,,
2020-01-28,1221976795832029184,,Newly released footage of the origin of the Wuhan Coronavirus outbreak #coronavirus,0,['coronavirus'],,,,,
2020-01-28,1221983643150635008,,"Special Air India plane ready to get out Indians trapped in Wuhan Many Indians, mostly medical students, are stuck in Wuhan — the epicentre of the new China virus – triggering concern for Indian authorities. Read:",0,[],,,,,
2020-01-28,1221983653133279232,,#Germany Confirms First Case of New Chinese #Coronavirus - Ministry of Health:,0,"['Germany', 'Coronavirus']",,,,,
2020-01-28,1221987576892067846,,"The latest #2019nCoV numbers from : 2,798 confirmed cases, 461 of them severe; 80 deaths; 37 confirmed cases outside of China.",0,['2019nCoV'],,,,,
2020-01-28,1221994449238032384,,"🚨BREAKING: #China says that #coronavirus infections increased from 2,887 to 4,515 *an increase of 56% in a single day*. Deaths increased 29% to 106. This is just the beginning. Expect these numbers to continue to rise...quickly. #2019_nCov",0,"['China', 'coronavirus', '2019_nCov']",,,,,
2020-01-28,1221999578658037761,,"Ack! This reminds me of way too much of the #PlagueInc game. Now, the #coronavirus is evolving... Damn #WuFlu!",0,"['PlagueInc', 'coronavirus', 'WuFlu']",,,,,
2020-01-28,1222005063826100228,,Indian equity markets declined on weak global cues as the spread of coronavirus is dampening the appeal of riskier assets. Bond yields continued to decline as global crude oil prices fell amid the virus outbreak in China. Read more here #ICRONDailyDossier,0,['ICRONDailyDossier'],,,,,
2020-01-28,1222005115026116614,,I guess wuhan didn’t get the memo that #SoupsNotAMeal #coronoavirus,0,"['SoupsNotAMeal', 'coronoavirus']",,,,,
2020-01-28,1222012643726094337,,BBC News - China coronavirus 'spreads before symptoms show',0,[],,,,,
2020-01-28,1222021261766737920,,"In China, the whole nation r trying best to block and fight with the #coronavirus .the potential number would be huge bcz of the high infectiousness. The world is 1. Either the human, or the economy. God bless all",0,['coronavirus'],,,,,
2020-01-28,1222021497939791872,,"Chinese authorities identified a new type of #coronavirus as a cause of pneumonia outbreak in China, which is different from any other human coronaviruses discovered so far. It is named as Novel Coronavirus (2019-nCoV). For more info visit: #SwasthaBharat",0,"['coronavirus', 'SwasthaBharat']",,,,,
2020-01-28,1222027205162782720,,"Bonjour, the unroll you asked for: Thread by : This story is the result of many late-night calls with despairing people in Wuhan over the past… . Share this if you think it's interesting. 🤖",0,[],,,,,
2020-01-28,1222033473256353792,,Kobe Bryant was trending more than the coronavirus in China,0,[],,,,,
2020-01-28,1222036765621440512,,Duque says the fees for quarantine measures of Filipinos from Wuhan will be shouldered by the government.,0,[],,,,,
2020-01-28,1222040426611277824,,"The Chinese embassy in Denmark lashed out at a Danish newspaper and a cartoonist over the a drawing related to the deadly coronavirus, and demanded apology. The cartoon “crossed the bottom line of civilized society.”",0,[],,,,,
2020-01-28,1222055527284297728,,The NSW Government has today requested that children who have visited China in the past two weeks not attend school or childcare services until 14 days have lapsed from their date of departure from their date of departure from China.,0,[],,,,,
2020-01-28,1222062905874534402,,"If you have #MECFS, it will be important to minimize your risk of getting a #Coronavirus #Infection Here are some top tips from the #WuhanCoronavirus #pwME",0,"['MECFS', 'Coronavirus', 'Infection', 'WuhanCoronavirus', 'pwME']",,,,,
2020-01-28,1222065880705593346,,Watch my two latest video guys about the wuhan coronovirus and see the development regarding this contagious disease. Be always Informed,0,[],,,,,
2020-01-28,1222066932117098497,,Coronavirus: China death toll rises to 106 with first fatality in Beijing – live updates,0,[],,,,,
2020-01-28,1222071316901023744,,"China’s health minister, Ma Xiaowei, told reporters on Jan. 26 that the coronavirus, unlike SARS, is infectious during its incubation period, which can last up to 14 days—meaning it can be transmitted even when the infected person exhibits no symptoms.",0,[],,,,,
2020-01-28,1222072916134596609,,building walls in China civil unrest #wuhan #wuhancoronavirus #coronavirus,0,"['wuhan', 'wuhancoronavirus', 'coronavirus']",,,,,
2020-01-28,1222078202425692161,,China Coronavirus Is Now Halfway To SARS - #Shanghai #China #上海,0,"['Shanghai', 'China', '上海']",,,,,
2020-01-28,1222083256364957696,,Sometimes viruses are not just threat to human beings but economy too. The spread of the dangerous coronavirus has spooked global markets and threatened prospects for economic growth. SARS did this to China earlier but is India prepared for such a disaster? #DigitalIndia,0,['DigitalIndia'],,,,,
2020-01-28,1222089506108530690,,Wuhan evacuation: US and Japan to fly out citizens as coronavirus death toll rises,0,[],,,,,
2020-01-28,1222089688904806401,,"Hmmm, given outbreak of #Coronavirus in China, perhaps watching film #Contagion was not best viewing choice last night? Did a person on a newspaper review TV channel last night really say Coronavirus no worse than Spanish Flu? 1918 Spanish Flu pandemic = est. 50 million dead!",0,"['Coronavirus', 'Contagion']",,,,,
2020-01-28,1222096881590796288,,This online dashboard tracks the spread of the Wuhan coronavirus across the globe in real time. #Coronavirus #China #Pandemic,0,"['Coronavirus', 'China', 'Pandemic']",,,,,
2020-01-28,1222099401684013069,,CORONAVIRUS: Disney Shanghai Closed &amp; China Cruises Cancelled #Disney #Disneyland #Shanghai #China #coronavirus #travel #update #travelnews #travelagents,0,"['Disney', 'Disneyland', 'Shanghai', 'China', 'coronavirus', 'travel', 'update', 'travelnews', 'travelagents']",,,,,
2020-01-28,1222099564074807297,,Wuhan virus: Fig leaf or first defence? Flimsy masks of limited use,0,[],,,,,
2020-01-28,1222103417948033024,,"Medical staff members gather in front of an airplane before heading to Wuhan in Hubei province in Nanjing, #Jiangsu province today. The second group of 139 medical staff from Jiangsu province left for Wuhan, to aid novel coronavirus control efforts there.",0,['Jiangsu'],,,,,
2020-01-28,1222108022308106241,,"""China confirms 106 deaths as coronavirus spreads to multiple countries""",0,[],,,,,
2020-01-28,1222114621726871552,,China Extends Travel Bans To Contain Coronavirus,0,[],,,,,
2020-01-28,1222121011211988992,,France and other countries have said they are preparing to evacuate their citizens from Wuhan. #coronavirus,0,['coronavirus'],,,,,
