date,id,coordinates,full_text,sentiment,hashtags,,,,,
2020-02-03,1224161424051621888,,1st death outside of china in Philippines..,0,[],,,,,
2020-02-03,1224162290963890176,,Malaysian students in Wuhan waiting to come home,0,[],,,,,
2020-02-03,1224165309482848256,,This movie won't do well in China due to release date. 6 Chinese blockbuster movies pull off Chinese new year holiday due to virus. 1 May happen to be the next long holiday in China. Last year Avengers faced no competition that week in China. This time it will be very crowded,0,[],,,,,
2020-02-03,1224175677378707456,,China moves to limit short selling to ease market panic over #CORONAVIRUS,0,['CORONAVIRUS'],,,,,
2020-02-03,1224178206103740417,,"-China's stocks ⬇ on coronavirus concerns after trade resumes -Asian stocks including Hong Kong, Australia, Japan ⬇ -Yuan ⬇ past the key 7-per-dollar level -U.S. futures ⬆, Treasuries ⬇ -Oil, gold ⬇",0,[],,,,,
2020-02-03,1224180081142026240,,"where's the humanity of Pakistan, 50 Muslim countries and 2.5 Billion Muslims when it comes to Uighurs of China, Yemen Syria Afghanistan? Shias Ahmedias Balouchis Sindhis Hindus Sikhs POKs of Pakistan? Don't teach India of humanity. India still gives medical aid to Pak.",0,[],,,,,
2020-02-03,1224181997641269248,,A Pakistani doctor became the 1st international doctor to fight against corona virus in China this is My brave Pakistan ❤❤#coronavirusindia,0,['coronavirusindia'],,,,,
2020-02-03,1224183853473861633,,U hate China?,0,[],,,,,
2020-02-03,1224195590138908672,,China silenced doctors over virus.....,-1,[],,,,,
2020-02-03,1224196330677030913,,It also secured the single market because no one in europe wants to end up a small market the uk is now as a toy of china usa other big markets that's the future of uk 😊,0,[],,,,,
2020-02-03,1224199123164942336,,Bloomberg on 8% Market Sell Off In China: XBT/USD Easter Egg - Feb 2 2020 via,0,[],,,,,
2020-02-03,1224202120728989696,,China is Pakistans bossom friend. Pak has Pakistan Airlines. And according to Rahul Easwar types Pak is a super power. Why does him coming with a begging bowl to India? Any bad words used to call him will be an insult to that bad word,0,[],,,,,
2020-02-03,1224203432816533504,,Only 11 in the US great keep it in China,0,[],,,,,
2020-02-03,1224206235735597057,,U​ did it​ Thailand​!! Keep​ on​ fighting🇹🇭 Please​ be​ safe from​ HARM! With​ 💞Love​😍 #Wuhan #WuhanPneumonia #wuhanconoravirus #WuhanOutbreak #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #PrayForWuhan #PrayForChina #StopDiscrimination,0,"['Wuhan', 'WuhanPneumonia', 'wuhanconoravirus', 'WuhanOutbreak', 'ไวรัสโคโรน่าสายพันธุ์ใหม่2019', 'PrayForWuhan', 'PrayForChina', 'StopDiscrimination']",,,,,
2020-02-03,1224218806177787908,,Equities at 12 PM: India: +0.25% Hong Kong: +0.13% Oman: +0.11% China: -8.07% Vietnam: -2.34%,0,[],,,,,
2020-02-03,1224220435249860614,,Coronavirus. Doctors in jail for revealing the truth. The Chinese Communist Party is the main responsible for the delayed reaction to this world pandemia.,-1,[],,,,,
2020-02-03,1224221831697174529,,Then you should move China leftist terrorist,-1,[],,,,,
2020-02-03,1224226020011544576,,"For other ppl concern, those who hv visited China in past few months plz SELF come up and isolate to prevent spreading! Don't hesitate or shy it's not HIV! #coronavirusindia",0,['coronavirusindia'],,,,,
2020-02-03,1224237391805845505,,"The west led by US and UK has betrayed their own principles of self- determination, good governance and democracy on so many levels, and Somaliland, while preserving it's democratic credentials, must look for new friends; if Russia and China are ready to cooperate, why we object?",0,[],,,,,
2020-02-03,1224240100709732352,,May God help people of china #cornonavirus,0,['cornonavirus'],,,,,
2020-02-03,1224241611015696384,,ASX closes down 1.3pc as buyers ditch China exposures-&gt; #News #Breaking_News #Breaking #Latest -,0,"['News', 'Breaking_News', 'Breaking', 'Latest']",,,,,
2020-02-03,1224243064643997696,,LATEST: Total of #coronavirus China evacuees at #arrowepark hospital up to 94 after 11 more arrive in Wirral at midnight,0,"['coronavirus', 'arrowepark']",,,,,
2020-02-03,1224245193651580928,,"Are these people being deliberately obtuse? It's a two-way ban, ffs. Western businessmen who may be employed there cannot return to China. Hmmm....why is that? There's legitimate risk of disease perhaps?",0,[],,,,,
2020-02-03,1224256198461083648,,"China shuts down another city, Wenzhou:",0,[],,,,,
2020-02-03,1224259082573369345,,"agree sir but china is a communist country,their leadership can do anything what is desires in our case 100s of economist ud hav appeared on TV saying why is govt bailing out fault of pvt people.china has today banned short selling ontheir exchange.can modi give this directive",0,[],,,,,
2020-02-03,1224260167996338176,,"But why would China use the 'one shot' capability on UK though? I mean, the chance that two countries will come to direct war is next to zero. If you are Taiwan, or Vietnam then sure, it's a possibility",0,[],,,,,
2020-02-03,1224262494979600384,,Not surprised at all! But who takes advantage of the new #coronavrius chaos in China? #MakeAmericaGreatAgain by all means?,0,"['coronavrius', 'MakeAmericaGreatAgain']",,,,,
2020-02-03,1224272158483812352,,Book full #profit of 80 pips on #signal Sell GBPJPY 142.85 TP : 142.55/25 Full TP : 142.00 SL: 143.00 #Telegram : #forex #coronavirus #Brexit #America #NewYork #China #Wuhan #Thailand #Japan #Oslo #Montreal #Panama #Brazil #Chile #Peru #Italy #Spain,0,"['profit', 'signal', 'Telegram', 'forex', 'coronavirus', 'Brexit', 'America', 'NewYork', 'China', 'Wuhan', 'Thailand', 'Japan', 'Oslo', 'Montreal', 'Panama', 'Brazil', 'Chile', 'Peru', 'Italy', 'Spain']",,,,,
2020-02-03,1224272516346208256,,Struck by the bars on all the windows.... In Pictures: Inside Wuhan's fast-built hospital,0,[],,,,,
2020-02-03,1224275473062137857,,"If he/she hasn’t been vacationing in China, I would say you’re going to be OK.",0,[],,,,,
2020-02-03,1224287417768673280,,Then he should get a ticket back to China or isolated prison cell,0,[],,,,,
2020-02-03,1224287927674515463,,China Accuses US Of 'Inciting Panic' Over Coronavirus Outbreak | Zero Hedge,0,[],,,,,
2020-02-03,1224290037820469248,,"Shame on you #China So reckless, unbelievable 😡😡",-1,['China'],,,,,
2020-02-03,1224292347074076672,,"Skyscrapers and Second Wuhan Yangtze River Bridge got lit up at 7 p.m. Tuesday night #WuhanCity #Hubei. The neon lights displayed #StaystrongWuhan #WuhanJiaYou #StaystrongChina Wuhan residents chant ‘Keep it up, Wuhan’ out of their windows to boost morale",0,"['WuhanCity', 'Hubei', 'StaystrongWuhan', 'WuhanJiaYou', 'StaystrongChina']",,,,,
2020-02-03,1224301647276335106,,"Something very fishy, and I’m not talking about the Wuhan fish market. #WuhanVirus #WuhanSARS #WuhanCoronavirus #WuFlu",-1,"['WuhanVirus', 'WuhanSARS', 'WuhanCoronavirus', 'WuFlu']",,,,,
2020-02-03,1224303447576461318,,Missile Engineer Arrested After Taking Secret Info to China: Chinese-born former Raytheon employee behind… #infosec,-1,['infosec'],,,,,
2020-02-03,1224306388018647040,,"I understand the Chinese gov will halt stock trading if the index drops below 10%, it got close to that today.",0,[],,,,,
2020-02-03,1224314985666371587,,ZeroHedge banned from Twitter over coronavirus bioweapon claims: The financial news website came under fire for doxxing a Chinese scientist accused of being behind the virus.,0,[],,,,,
2020-02-03,1224317036186046467,,"I shouldn’t be surprised at this #peloton copycat in China, right? Spotting this in NetEase’s e-commerce site Yanxuan 🤣 (And it’s only 1/10 of the price) #yesoul",0,"['peloton', 'yesoul']",,,,,
2020-02-03,1224318104077000704,,Wolfson hospital (just minutes from my place) in Holon : people being evacuated from the emergency room as people with suspected #WuhanCoronavirus are being brought there #Israel #Wuhan #NovelCoronavirus,0,"['WuhanCoronavirus', 'Israel', 'Wuhan', 'NovelCoronavirus']",,,,,
2020-02-03,1224326126002229250,,"This Corona hospital completed in six or eight days is a subject of debate, ?????? what about countries that don't have that capacity and Chinese nationals move like sea-water to infect the entire world????",-1,[],,,,,
2020-02-03,1224328156322127873,,Hong Kong will become another Wuhan if its borders are not closed soon enough‼️ Please help by signing this petition✍🏼✍🏼✍🏼,0,[],,,,,
2020-02-03,1224337571712552962,,They are Chinese now.,0,[],,,,,
2020-02-03,1224339256128176131,,The third positive case of Novel #Coronavirus patient has been reported in #Kerala. The patient has a travel history from #Wuhan in #China.,0,"['Coronavirus', 'Kerala', 'Wuhan', 'China']",,,,,
2020-02-03,1224348499136958466,,DOJ: Harvard University professor lied about work for the Chinese government via,-1,[],,,,,
2020-02-03,1224355534549192707,,not my classmates making asian racist jokes of the coronavirus,0,[],,,,,
2020-02-03,1224357446640009216,,"#china #ccp will always see USA an enemy even it is the culprit that let the #CoronavirusOutbreak out. Everyone is hurting #ccp’s feeling and discriminating #Chinese, it is the purest living things in the earth.",-1,"['china', 'ccp', 'CoronavirusOutbreak', 'ccp', 'Chinese']",,,,,
2020-02-03,1224366573537775616,,Why are Chinese Coronavirus outbreaks found only in Kerala? It is because it is the only Commie land left in India after Bengal shed Marxist rule!,-1,[],,,,,
2020-02-03,1224368078072532993,,She’s going to slay in China,0,[],,,,,
2020-02-03,1224376714307997697,,"#KingDollar Dynamics China, China, China The Global Slowdown as #WuhanCoronaVirus Outbeak Spreads in China $RJI Oil and Commodities Portfolio",0,"['KingDollar', 'WuhanCoronaVirus']",,,,,
2020-02-03,1224377521568874496,,"Such a cool bridge in China, the weight of the cars creates a wave!",0,[],,,,,
2020-02-03,1224379297646858244,,"Thanks many many for the kind invitation to ur new apartment in Hubei,China. But me, a strict vegan on all not excuse,but me recuse myself from the august partying. Wish u all the ""aristocrat""-ic enjoyment.👍😄😄😄🙏",0,[],,,,,
2020-02-03,1224387693284614144,,Foreign Ministry Spokesperson Hua Chunying Adding “...after the WHO made it clear that it doesn't recommend and even opposes travel and trade restrictions against China. What the US has done could create and spread panic.” #coronavirus,0,['coronavirus'],,,,,
2020-02-03,1224389311996534785,,dealing with China makes you complicit in human rights abuses. Of course you won't comment. Got to keep that blood money flowing,-1,[],,,,,
2020-02-03,1224401882950422528,,"So, Malaysia is using Pakistan to sell palm oil to China. (Per this report.) Good luck to Mahathir. There's a reason why I believe politicians shouldn't be holding any office after ~70yrs. This M is 90+ &amp; his intelligence is diminishing faster than Pakistan's economy.🤦",0,[],,,,,
2020-02-03,1224402893572378624,,it’s mulan wtf is wrong with y’all. bitch saved china at 16.,0,[],,,,,
2020-02-03,1224404445326430215,,"Most young people in China don’t know about Tiananmen Square because it’s not taught in schools. If it is, they’re sometimes told that it was the right thing to do and the only innocent people that died were bystanders who got caught in the crossfire.",0,[],,,,,
2020-02-03,1224406530088472576,,Not good por #WorldTrade . China-U.S.: Viral Outbreak Clouds Import Prospects. Creeping uncertainty about sustainability of Phase One deal,0,['WorldTrade'],,,,,
2020-02-03,1224419065902653441,,Here’s where the rand could go as load shedding and the Wuhan coronavirus hit BusinessTech via #entrepreneur #africa,0,"['entrepreneur', 'africa']",,,,,
2020-02-03,1224420592520179712,,Philippines Logs First Coronavirus Death Outside of China After Duterte Refuses Travel Ban via,0,[],,,,,
2020-02-03,1224421683810971651,,The Peoples Republic of China: Stop the creation of deadly viruses from animal markets in China - Sign the Petition! via Please Retweet and sign - thanks!,-1,[],,,,,
2020-02-03,1224422636349874177,,They did that here in Australia- sold so much to China,0,[],,,,,
2020-02-03,1224424812593983488,,What if this happens in a locked down apartment complex or a house that has bee sealed for #ForcedQuarantine? #China #Wuhan #coronaviruschina,0,"['ForcedQuarantine', 'China', 'Wuhan', 'coronaviruschina']",,,,,
2020-02-03,1224425334415724545,,"Stop spreading fake news. 1. CDC wanted to help, the CCP refused. 2. Your friends North Korea and Russia closed the border before US.",-1,[],,,,,
2020-02-03,1224428923783610376,,Wait if you get the coronavirus does that mean your part Chinese 😳,-1,[],,,,,
2020-02-03,1224439965884416006,,New virus in China: Thousands of chickens wiped out after second disease outbreak #Health #7,0,['Health'],,,,,
2020-02-03,1224441377632616448,,A girl threatens our plans. Mulan (clickable link on Twitter ) #mulan #hetravelswithawitch #feminism #china,0,"['mulan', 'hetravelswithawitch', 'feminism', 'china']",,,,,
2020-02-03,1224445905216032769,,"‘Striking’ coronavirus mutations found within one family cluster, Chinese scientists say",0,[],,,,,
2020-02-03,1224446602007343105,,Sorry. Underground coal fires in China vs car carbon monoxide emissions of US cars is not the same topic as cars emit less nowadays. Cheers.,0,[],,,,,
2020-02-03,1224449591795314689,,China for you,-1,[],,,,,
2020-02-03,1224462520787841024,,Wuhan turns to social media to vent anger at coronavirus response. Challenging the official narrative of state-sponsored media.,0,[],,,,,
2020-02-03,1224465406884184064,,"And America’s STILL NOT interested in this little Drama Queen. Get back to us when she travels to China, India, and North Korea and gives them her “How dare you” line👍 Teenage climate activist Greta Thunberg has been nominated for the Nobel Peace Prize",0,[],,,,,
2020-02-03,1224466589099155458,,"#Coronavirus update: - 19,843 confirmed cases worldwide - 21,558 suspected cases - 426 fatalities - 2,654 in serious/critical condition - 576 recovered in China Why are so few patients recovering?",0,['Coronavirus'],,,,,
2020-02-03,1224467734022565888,,China builds new hospital in 10 days to combat #coronavirus.,0,['coronavirus'],,,,,
2020-02-03,1224469210644058114,,"Hell we never enacted a travel ban when China started arresting Canadians. Justin doesn't want to offend. As for the response, it's half assed. Quarantine in commercially built hotels not designed as such, on an open base, in a large community.",0,[],,,,,
2020-02-03,1224472227174809600,,"I will be following you on twitter till you lose your election in 2020. More Trump corruption will come to light. He abused his power just like Nixon. Nixon kept his corruption in the US. Trump abused his power multiple times by asking foreign help- Russia,China,Ukraine.",0,[],,,,,
2020-02-03,1224482070631735296,,Dem for deport u go China. U Dey talk like u no Dey sleep at night.,0,[],,,,,
2020-02-04,1224485733005574144,,CDC: We Are Preparing As If This Were The Next Pandemic (Wuhan Coronavirus),0,[],,,,,
2020-02-04,1224487923078389764,,"I know that in ancient China and Edo Japan (and I believe it applied to ancient Greece as well), no one cared what or who you did for ""love,"" or pleasure; so long as you did your duty by your family to have descendants. 1/2",0,[],,,,,
2020-02-04,1224489020979236864,,Via : Australian Wuhan evacuees arrive on Christmas Island: media,0,[],,,,,
2020-02-04,1224490415874768901,,"China virus death toll rises to 425, total cases now 20,438",-1,[],,,,,
2020-02-04,1224504897141387264,,Nothing to see here 1.wash your hands 2 seasonal flu has killed thousnds this year 3. China is in control of this 4. Cough into your elbow 5. Don't mind the largest quarantine in human history 6. You can get a flu shot at Walgreens,-1,[],,,,,
2020-02-04,1224506547268739072,,"#HongKongers , try calling this guy, he has supplies for #HKPoliceTerrorists ! #HongKong #WuhanCoronavirus",0,"['HongKongers', 'HKPoliceTerrorists', 'HongKong', 'WuhanCoronavirus']",,,,,
2020-02-04,1224509050387419149,,"Congratulations to the President of Brazil, 🇧🇷who this week, together with the Consulate in China, will seek Brazilians who are in China. They will stay at a base where these Brazilians will spend 14 days under observation.",0,[],,,,,
2020-02-04,1224510311723462656,,"China builds a hospital, 8 football fields in length, in ten days. And Canada can’t build a pipeline from Alberta to the BC coast in 10 years. Nuff said.",0,[],,,,,
2020-02-04,1224512901223837697,,"In the Huawei saga, US moves to ban Huawei are interpreted more as an attempt to prevent China from getting ahead in the fields where the United States has long dominated than as a genuine concern over security.",0,[],,,,,
2020-02-04,1224514208387272705,,"In particular, America has to stand firmly by its Allies in the Asia-Pacific Region, including the South China Sea. Even the slightest appearance of a weakening of US commitment to defend the Region or America's Allies &amp; Interests there will begin a rush of Countries to China.",0,[],,,,,
2020-02-04,1224525735890685953,,this is coming from a senator.. so no I don’t put anything In the category of unlikely when it comes to China,0,[],,,,,
2020-02-04,1224527072199991297,,BT21 x Watsons China 44cm doll I got mine from Shopee for 715php (free shipping). It's a good deal since RJ standing doll is always soldout and also expensive 🤧🤧🤧 PH ARMY here's the link:,0,[],,,,,
2020-02-04,1224528797321572358,,HONG KONG (AP) -- Hong Kong reports first death from new virus in 39-year-old man who traveled from mainland China epicenter of Wuhan.,0,[],,,,,
2020-02-04,1224532491370946562,,BEIJING (AP) — Hong Kong has reported its first death from a new virus in a 39-year-old man who traveled from mainland the China epicenter of the outbreak.,0,[],,,,,
2020-02-04,1224534539017621504,,"#UPDATE - Chinese officials say the number of infections from the new #coronavirus has surpassed 20,000, as Hong Kong reported its first virus-related death: a 39-year-old man who had traveled there from Wuhan, China.",0,"['UPDATE', 'coronavirus']",,,,,
2020-02-04,1224544860058923009,,"With what it calls ""the explosive nature"" of the outbreak in China, they say this is not an overreaction.",0,[],,,,,
2020-02-04,1224547551459758080,,"#Coronavirus in China: ◆ 425 deaths, 1 from outside; 20,471 confirmed cases, 192 from outside. ◆ 632 discharged from the hospital; 23,214 suspected cases.",0,['Coronavirus'],,,,,
2020-02-04,1224548633275588608,,"DOH says the first patient under investigation for the 2019-nCoV tested negative for the new virus. The suspected case was a 29-year-old man from Yunnan, China. He was immunocompromised",0,[],,,,,
2020-02-04,1224551270926684160,,"As China battles coronavirus, should other countries worry about their drug supply? | FiercePharma",0,[],,,,,
2020-02-04,1224553680143290368,,China iron ore futures fall to three-month lows amid virus fears #economy #MarketScreener,0,"['economy', 'MarketScreener']",,,,,
2020-02-04,1224555362084380673,,"Putting China In Its Place, SOTU Speech, Alaska To Russia, Kudos To Rush... via",0,[],,,,,
2020-02-04,1224558606235897857,,"""We had them [the passengers] sign our special health declaration forms. Therefore, the overall situation [regarding coronavirus] is satisfactory,"" the health adviser added. China doesn't need more masks, they need our forms.",0,[],,,,,
2020-02-04,1224560949387907072,,Business Insider: Officials spray passengers from Wuhan as they arrive in Indonesia - Business Insider. via,0,[],,,,,
2020-02-04,1224573747870322689,,"The online team collaboration tools like DingTalk (钉钉/aka Chinese slack), teambition, zoom will soon boom. Considering Chinese kids now have extended holiday amid #Coronavirus outbreak, online education biz might see a rise too",0,['Coronavirus'],,,,,
2020-02-04,1224574168294838272,,Adik u keje MCKIP ke ? Sbb i know This company based on China .,0,[],,,,,
2020-02-04,1224578061003177984,,So much fun. When you guys don't hesitate making fun of China about the virus.,0,[],,,,,
2020-02-04,1224580179348996096,,This photo has circulated in reports about a Japanese medical team travelling to China in 2008 | AFP Fact Check,0,[],,,,,
2020-02-04,1224581441973035008,,"China Arrested Doctors Who Warned About Coronavirus Outbreak. Now Death Toll’s Rising, Stocks Are Plunging.",-1,[],,,,,
2020-02-04,1224585111032737796,,It developed into the bustling successful region it is today specifically without China. This is based in fact.,0,[],,,,,
2020-02-04,1224589876903006208,,"Travel ban to and from China over coronavirus notwithstanding, we're still friends: Jakarta Post",0,[],,,,,
2020-02-04,1224602681500504066,,"Should be #CCP Wuhan bio-weapon group's responsibility, not the citizen who happen live close the complex. #antichinazi",-1,"['CCP', 'antichinazi']",,,,,
2020-02-04,1224606521457332225,,Coronavirus is what it's called therefore people don't have to call it the Wuhan virus,0,[],,,,,
2020-02-04,1224606651933548544,,Mahali jhumar song and dance video of Mahali Adibasi people via #Yoongi#China#BTSARMY#BoyWithLuv#ARMYSelcaDay#BestMusicVideo#iHeartAwards,0,[],,,,,
2020-02-04,1224609649950773248,,its already on trial in China.,0,[],,,,,
2020-02-04,1224612526429634560,,"Shoe Hanging Rack,Balcony,Home,Indoor,Hook Please note that we only send products to delivery address within mainland China, overseas buyers are advised to use Taobao's freight forwarding service.",0,[],,,,,
2020-02-04,1224614705676734464,,China Increasingly Walled Off as Countries Seek to Stem Coronavirus,0,[],,,,,
2020-02-04,1224617343076061184,,Crew of East Asian ship docked in Beirut free of coronavirus: minister,0,[],,,,,
2020-02-04,1224628712684916736,,China reports new bird flu (H5N1) outbreak in the Hunan province🙄,0,[],,,,,
2020-02-04,1224629392883585024,,Are you joking with me?Can Wuhan people sing a Cantonese song?,0,[],,,,,
2020-02-04,1224635336828964864,,"If you are on a leaky boat will you plug some but not all the leaks? When Hong Kong is ruled by a totalitarian, even medical professionals've to strike-to demand the complete closure of the borders w/🇨🇳 so they've a chance to do their job-save lives #WuhanCoronavirus #CoronaVirus",0,"['WuhanCoronavirus', 'CoronaVirus']",,,,,
2020-02-04,1224638230152134657,,"Mauritania to build new port with $87m loan from China, as EU awaits deal with gov’t",0,[],,,,,
2020-02-04,1224640034009239552,,"No ... there's just a lot of people that aren't stupid, and have known about the Ukraine and China among others that were buying access to our government. People got tired of president after president turning out to be another flesh mask for the bullshit.",0,[],,,,,
2020-02-04,1224642320709980161,,A Korean got infected while traveling to Thailand. This virus is widely spreading. There's study saying closing wuhan only is not effective because other major cities have been infected too.,0,[],,,,,
2020-02-04,1224644915604250625,,The Top Ten 2020 Business Websites about China as Read by Foreign Investors in China,0,[],,,,,
2020-02-04,1224655437288525829,,"You sound like a Trump supporter trying to twist the holy words of your master into something that would be correct, even though it's plainly wrong. Half of China's neighbors had closed their borders to some extent before the US announced this.",0,[],,,,,
2020-02-04,1224657475825090562,,bron's china moon r so damn fine 😩🔥,0,[],,,,,
2020-02-04,1224660902089297920,,This is how businesses in China are coping with the coronavirus outbreak—from banning small talk to disinfecting cash,0,[],,,,,
2020-02-04,1224663576771731456,,"Australia - Queensland confirms a 3rd case of infection with new coronavirus. An eight year old boy, from Wuhan, China, a member of a tour group. #coronavirus #2019nCov",0,"['coronavirus', '2019nCov']",,,,,
2020-02-04,1224673333939265536,,"Wow! So they just going to deliver us the deadly highly contagious #coronavrius right to our door step via first class straight from #China. We didn’t ask for this shit, who signed off on this? They are determined to take us out the game one way or the other.",-1,"['coronavrius', 'China']",,,,,
2020-02-04,1224675050730795014,,"This is what a regime, built on the foundations of a racist Han nationalism, finds humorous. #China #WuhanCoronavirusOutbreak",0,"['China', 'WuhanCoronavirusOutbreak']",,,,,
2020-02-04,1224676273731051527,,#Dont_Use_丸太_Horikoshi Apologize to China🇨🇳 and South Korea🇰🇷 Your ignorance is no excuse This is no joke 🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃,0,['Dont_Use_丸太_Horikoshi'],,,,,
2020-02-04,1224678312049627136,,To me it sounds racist and Nope I think a lab in China made that just saying because humans create a lot of things we don’t know about,-1,[],,,,,
2020-02-04,1224688793309130753,,Whose got the best tech an engineering #china #japan #uk #usa #russia #poll #technology ??,0,"['china', 'japan', 'uk', 'usa', 'russia', 'poll', 'technology']",,,,,
2020-02-04,1224688974515425281,,We are still asking the government to intervene fully and ensure the safety and evacuation of all Nigerians in Wuhan. Thank you everyone for your prompt responses to this issue.,0,[],,,,,
2020-02-04,1224691253104840704,,You clearly don’t watch it properly if you think he’s made fuck all saves! Need to get bigger glasses Winston me old china!,0,[],,,,,
2020-02-04,1224695119921598464,,"""India cancels valid visas to China amid coronavirus outbreak""",0,[],,,,,
2020-02-04,1224702914326712320,,"Meanwhile, the #HKGov is doing NOTHING to stop those potential infected #Chinese to get into #HongKong, but just keep defaming our medical workers of giving up patients. It IS the #HKGov giving up all #HongKongers as all of us are exposing to the source of #coronavirus, #China",0,"['HKGov', 'Chinese', 'HongKong', 'HKGov', 'HongKongers', 'coronavirus', 'China']",,,,,
2020-02-04,1224706827440533504,,Stocks rout stemmed as China injects $71bn into banks via,0,[],,,,,
2020-02-04,1224707490304155653,,China if you're listening.. send all the dirt on Trump 😉,0,[],,,,,
2020-02-04,1224710599164284931,,Are you serious? #ChinaziVirus #chinazi,-1,"['ChinaziVirus', 'chinazi']",,,,,
2020-02-04,1224720451433222144,,"Great news! Virus crisis is over. China wrote a big, fat cheque, illness is cured, and we can all go back to work now, to feed the machine! Rainbows and Unicorns! Yay Communism !!! ...",-1,[],,,,,
2020-02-04,1224722090118520832,,#Tunisia Yemen in Focus: Hundreds of Yemeni students stranded in 'apocalyptic' Wuhan amid coronavirus outbreak #ALAraby,0,"['Tunisia', 'ALAraby']",,,,,
2020-02-04,1224723150828711939,,"Coronavirus: Reject Motion Seeking Evacuation of Stranded Nigerians From China | Sahara Reporters There have been calls by groups and individuals for the Nigerian Government to rescue Nigerians living in the city of Wuhan, China... READ MORE:🤣🤣🤣🤣 #Nigeriaisworking",0,['Nigeriaisworking'],,,,,
2020-02-04,1224725330264502272,,"Is China using the Coronado as an excuse to remove ""dissidents""?",-1,[],,,,,
2020-02-04,1224733688417538048,,"Dow Jones future will make new high but India, China, Hong Kong all Asian market outflows panic attack continue.... %~50% crash",0,[],,,,,
2020-02-04,1224735736701890560,,Should we be more worried about #coronavirus itself or #FakeNews? This #man doesn't seem to have any #protection from the spread of fake news. #coronaviruschina #CoronaVirusFacts,0,"['coronavirus', 'FakeNews', 'man', 'protection', 'coronaviruschina', 'CoronaVirusFacts']",,,,,
2020-02-04,1224738555777302528,,WHO working on recommendations for resuming flights to China | World News,0,[],,,,,
2020-02-04,1224740043354517504,,"DPH is working closely w/ to monitor the novel #Coronavirus originating in Wuhan, China. To date, there has been 1 confirmed case in MA; risk to residents remains low. Latest info from DPH including new printable fact sheets in multiple languages:",0,['Coronavirus'],,,,,
2020-02-04,1224750287380000768,,"John, please read my tweets on China on my profile.",0,[],,,,,
2020-02-04,1224752332749131781,,CURE FOR CORONA VIRUS UNDERWAY - CHINESE AMBASSADOR,0,[],,,,,
2020-02-04,1224755972717056003,,RUSSIA TODAY reports: China tests Russian anti-viral drug which might treat coronavirus as Moscow warns of possible 'mass,0,[],,,,,
2020-02-04,1224758537366073346,,Stifling dissent - Chinese style.,-1,[],,,,,
2020-02-04,1224759898958966784,,A Chinese doctor was one of the first to warn about coronavirus. He got detained — and infected.,0,[],,,,,
2020-02-04,1224762580209717254,,"To all my muslim brothers and sisters celebrating ""Allah's punishment"" of the Chinese through the corona virus:",0,[],,,,,
2020-02-04,1224764241657376769,,Why nCorona virus is spreading in China ? The reaaon is here 👇👇👇 😱😱😱😱,0,[],,,,,
2020-02-04,1224775855349649408,,"Algerian President: We are ready to receive the Mauritanians stranded in China, which Mauritania refused to receive",0,[],,,,,
2020-02-04,1224778104691757056,,All of those face masks to protect you from the Coronavirus are made in China.,-1,[],,,,,
2020-02-04,1224780803059548160,,Corona virus is killing china and bjp is killing india #BJPDirtyGame,0,['BJPDirtyGame'],,,,,
2020-02-04,1224783036472078338,,PLEASE APPARENTLY THEY ARE EVACUATING PEOPLE FROM CHINA AND BRINGING THEM TO MY CITY,-1,[],,,,,
2020-02-04,1224789042065235968,,"That makes no sense, especially since China itself is locking people down.",0,[],,,,,
2020-02-04,1224793330380345345,,"He's a likable guy, just don't like his policies. Not sure he understands economics. We're wholesale selling our nation to China RIGHT NOW. We can't increase the money spent.",0,[],,,,,
2020-02-04,1224793833160036354,,I've even looked in China lol,0,[],,,,,
2020-02-04,1224796875750023168,,"since the outbreak of Wuhan Pneumonia, many chinese have been back to UK after the chinese New Year! Please alert the health hgyiene around the China town in case the said Pneumonia happen!",0,[],,,,,
2020-02-04,1224802416622817280,,"With all the word, I still need to said that don't believe the number which china gov provides. Through the all info I collected, obviously they hide a large portion of true numbers. That's a tragedy happening in Wuhan. People died by nCov but they didn't been reported as case.",0,[],,,,,
2020-02-04,1224805825316900864,,Heather Mac Donald: Why China Laughs at Western Diversity Quotas vía,0,[],,,,,
2020-02-04,1224807380157976577,,How China can build a hospital for coronavirus patients in a week,0,[],,,,,
2020-02-04,1224808224626442240,,fuck china,-1,[],,,,,
2020-02-04,1224812204685512707,,"""a Chinese person wearing a surgical mask was pushed on a subway car or platform on Monday evening by someone they believed was frightened of coronavirus""",0,[],,,,,
2020-02-04,1224824990576664582,,Milan Fashion Week: Italian fashion shows its solidarity with China,0,[],,,,,
2020-02-04,1224826619019300864,,This is going to happen in Wuhan.... that so-called hospital.,0,[],,,,,
2020-02-04,1224829309463871488,,They've criticized the facility's wi-fi speed &amp; internet connectivity. It's probably faster in Wuhan.,0,[],,,,,
2020-02-04,1224831969621659648,,"Wayv promo in China, a dream 😭",0,[],,,,,
2020-02-04,1224835032491208704,,#Indepth: Members of the Communist Party of China serve as the pioneers among the doctors and nurses in the battle against the novel #coronavirus.,0,"['Indepth', 'coronavirus']",,,,,
2020-02-04,1224836797588361219,,You think the CIA has something to do with it to weaken China and its currency?,0,[],,,,,
